feature	ham_probability	spam_probability
word_7838	3.5407561390957725e-07	2.2503546558937688e-07
word_7839	7.081512278191545e-07	2.2503546558937688e-07
word_784	1.770378069547886e-06	9.001418623575075e-07
word_7840	5.311134208643658e-07	4.5007093117875375e-07
word_784004	5.311134208643658e-07	2.2503546558937688e-07
word_7842	2.4785292973670405e-06	2.2503546558937688e-07
word_78429366	3.5407561390957725e-07	2.2503546558937688e-07
word_7843	3.5407561390957725e-07	2.2503546558937688e-07
word_7844	1.7703780695478863e-07	4.5007093117875375e-07
word_7844751	1.7703780695478863e-07	4.5007093117875375e-07
word_7845	3.5407561390957725e-07	2.2503546558937688e-07
word_7847	3.5407561390957725e-07	4.5007093117875375e-07
word_7848	3.5407561390957725e-07	2.2503546558937688e-07
word_7848239245	1.7703780695478863e-07	4.5007093117875375e-07
word_7849	1.7703780695478863e-07	4.5007093117875375e-07
word_785	3.89483175300535e-06	1.5752482591256383e-06
word_7850	5.311134208643658e-07	2.2503546558937688e-07
word_7852	1.7703780695478863e-07	4.5007093117875375e-07
word_7853	5.311134208643658e-07	2.2503546558937688e-07
word_7854	1.0622268417287317e-06	2.2503546558937688e-07
word_78549	1.7703780695478863e-07	6.751063967681307e-07
word_7857	5.311134208643658e-07	2.2503546558937688e-07
word_7858	1.7703780695478863e-07	4.5007093117875375e-07
word_78581	3.5407561390957725e-07	2.2503546558937688e-07
word_786	1.770378069547886e-06	2.025319190304392e-06
word_7860	1.7703780695478863e-07	4.5007093117875375e-07
word_7861	5.311134208643658e-07	2.2503546558937688e-07
word_7862	7.081512278191545e-07	2.2503546558937688e-07
word_78628	3.5407561390957725e-07	6.751063967681307e-07
word_7864	1.7703780695478863e-07	6.751063967681307e-07
word_7868	1.7703780695478863e-07	6.751063967681307e-07
word_7869	3.5407561390957725e-07	2.2503546558937688e-07
word_787	1.770378069547886e-06	2.4753901214831456e-06
word_7870	1.7703780695478863e-07	4.5007093117875375e-07
word_78705	8.85189034773943e-07	2.2503546558937688e-07
word_7871	1.7703780695478863e-07	4.5007093117875375e-07
word_78711	5.311134208643658e-07	2.2503546558937688e-07
word_78712	1.0622268417287316e-05	2.2503546558937688e-07
word_78720	1.7703780695478863e-07	6.751063967681307e-07
word_78730	3.5407561390957725e-07	2.2503546558937688e-07
word_78731	7.081512278191545e-07	2.2503546558937688e-07
word_78746	8.85189034773943e-07	4.5007093117875375e-07
word_78751	3.5407561390957725e-07	2.2503546558937688e-07
word_78752	3.5407561390957725e-07	2.2503546558937688e-07
word_78759	3.5407561390957725e-07	2.2503546558937688e-07
word_7876	3.5407561390957725e-07	4.5007093117875375e-07
word_7877	3.5407561390957725e-07	2.9254610526618994e-06
word_7878	1.7703780695478863e-07	4.5007093117875375e-07
word_7879	3.5407561390957725e-07	9.001418623575075e-07
word_788	1.2392646486835202e-06	2.7004255870725227e-06
word_7881	3.5407561390957725e-07	2.2503546558937688e-07
word_7883	5.311134208643658e-07	2.2503546558937688e-07
word_7887	1.7703780695478863e-07	4.5007093117875375e-07
word_7888	1.7703780695478863e-07	4.5007093117875375e-07
word_7889	3.5407561390957725e-07	2.2503546558937688e-07
word_789	1.416302455638309e-06	3.60056744943003e-06
word_7890	1.7703780695478863e-07	4.5007093117875375e-07
word_789118270	3.5407561390957725e-07	2.2503546558937688e-07
word_7893	5.311134208643658e-07	6.751063967681307e-07
word_789355	5.311134208643658e-07	2.2503546558937688e-07
word_789472	3.5407561390957725e-07	2.2503546558937688e-07
word_7896	5.311134208643658e-07	2.2503546558937688e-07
word_7897	1.7703780695478863e-07	9.001418623575075e-07
word_7899	3.5407561390957725e-07	1.1251773279468844e-06
word_79	2.3191952711077308e-05	5.490865360380796e-05
word_790	1.770378069547886e-06	5.4008511741450454e-06
word_7900	2.832604911276618e-06	2.2503546558937688e-07
word_7901	3.5407561390957725e-07	2.2503546558937688e-07
word_79032	1.7703780695478863e-07	6.751063967681307e-07
word_7903518	1.7703780695478863e-07	6.751063967681307e-07
word_7904	1.7703780695478863e-07	6.751063967681307e-07
word_7905	3.5407561390957725e-07	2.2503546558937688e-07
word_7906	1.770378069547886e-06	2.2503546558937688e-07
word_791	1.0622268417287317e-06	2.025319190304392e-06
word_79109	1.7703780695478863e-07	4.5007093117875375e-07
word_7911	5.311134208643658e-07	2.2503546558937688e-07
word_7914	3.5407561390957725e-07	2.2503546558937688e-07
word_7915	1.416302455638309e-06	1.1251773279468844e-06
word_7916	1.2392646486835202e-06	2.2503546558937688e-07
word_79165650	1.7703780695478863e-07	4.5007093117875375e-07
word_79167	1.7703780695478863e-07	4.5007093117875375e-07
word_7917	3.5407561390957725e-07	2.2503546558937688e-07
word_79195	3.5407561390957725e-07	2.2503546558937688e-07
word_79196	3.5407561390957725e-07	2.2503546558937688e-07
word_79197	3.5407561390957725e-07	2.2503546558937688e-07
word_79198	3.5407561390957725e-07	2.2503546558937688e-07
word_79199	3.5407561390957725e-07	2.2503546558937688e-07
word_792	5.311134208643658e-07	1.1251773279468844e-06
word_79203	3.5407561390957725e-07	2.2503546558937688e-07
word_7921	1.7703780695478863e-07	4.5007093117875375e-07
word_79228	1.7703780695478863e-07	4.5007093117875375e-07
word_7923	3.5407561390957725e-07	2.2503546558937688e-07
word_7927	5.311134208643658e-07	2.2503546558937688e-07
word_7928	7.081512278191545e-07	2.2503546558937688e-07
word_7929	3.5407561390957725e-07	4.5007093117875375e-07
word_793	3.540756139095772e-06	1.800283724715015e-06
word_7930	3.5407561390957725e-07	2.2503546558937688e-07
word_7931	1.7703780695478863e-07	4.5007093117875375e-07
word_7932	1.947415876502675e-06	2.2503546558937688e-07
word_7935	3.5407561390957725e-07	2.2503546558937688e-07
word_7936	3.5407561390957725e-07	2.2503546558937688e-07
word_794	8.85189034773943e-07	2.250354655893769e-06
word_7940	3.5407561390957725e-07	2.2503546558937688e-07
word_7942	5.311134208643658e-07	2.2503546558937688e-07
word_7945088	3.5407561390957725e-07	2.2503546558937688e-07
word_7946	1.7703780695478863e-07	4.5007093117875375e-07
word_7947	7.081512278191545e-07	4.5007093117875375e-07
word_7949	1.7703780695478863e-07	6.751063967681307e-07
word_795	2.4785292973670405e-06	3.1504965182512766e-06
word_7950	1.7703780695478863e-07	6.751063967681307e-07
word_7954	1.7703780695478863e-07	6.751063967681307e-07
word_7955	1.7703780695478863e-07	4.5007093117875375e-07
word_796	3.7177939460505607e-06	1.5752482591256383e-06
word_7960	1.2392646486835202e-06	2.2503546558937688e-07
word_7962	1.7703780695478863e-07	6.751063967681307e-07
word_7967	7.081512278191545e-07	2.2503546558937688e-07
word_797	3.5407561390957725e-07	1.800283724715015e-06
word_7971	1.7703780695478863e-07	4.5007093117875375e-07
word_7972	3.5407561390957725e-07	2.2503546558937688e-07
word_7973	1.947415876502675e-06	2.2503546558937688e-07
word_7975	5.311134208643658e-07	2.2503546558937688e-07
word_7976	1.7703780695478863e-07	4.5007093117875375e-07
word_7977	1.7703780695478863e-07	4.5007093117875375e-07
word_7978	7.081512278191545e-07	2.2503546558937688e-07
word_7979	3.89483175300535e-06	2.2503546558937688e-07
word_798	2.655567104321829e-06	2.4753901214831456e-06
word_7981	1.7703780695478863e-07	6.751063967681307e-07
word_798161	3.5407561390957725e-07	2.2503546558937688e-07
word_7982	7.081512278191545e-07	2.2503546558937688e-07
word_7986	1.7703780695478863e-07	6.751063967681307e-07
word_7988	1.2392646486835202e-06	2.2503546558937688e-07
word_799	2.301491490412252e-06	4.050638380608784e-06
word_7991	3.5407561390957725e-07	4.5007093117875375e-07
word_7994	3.5407561390957725e-07	4.5007093117875375e-07
word_7995	8.85189034773943e-07	2.2503546558937688e-07
word_7996	3.5407561390957725e-07	2.2503546558937688e-07
word_7998	5.311134208643658e-07	2.2503546558937688e-07
word_7999	5.311134208643658e-07	4.5007093117875375e-07
word_79999	1.7703780695478863e-07	4.5007093117875375e-07
word_8	0.0007582529271873596	0.0007504932777405719
word_80	9.878709628077205e-05	0.0003085236233230357
word_800	0.0001366731869690968	6.638546234886618e-05
word_8000	5.665209822553236e-06	4.950780242966291e-06
word_80000	7.081512278191545e-07	2.2503546558937688e-07
word_800000	1.7703780695478863e-07	6.300993036502553e-06
word_8000007	3.5407561390957725e-07	2.2503546558937688e-07
word_80003	1.7703780695478863e-07	4.5007093117875375e-07
word_8001	3.3637183321409836e-06	2.2503546558937688e-07
word_8002	1.7703780695478863e-07	4.5007093117875375e-07
word_80021	7.081512278191545e-07	2.2503546558937688e-07
word_8003	7.081512278191545e-07	2.2503546558937688e-07
word_8004	1.7703780695478863e-07	4.5007093117875375e-07
word_80040	3.5407561390957725e-07	2.2503546558937688e-07
word_80047	3.5407561390957725e-07	2.2503546558937688e-07
word_8005	7.081512278191545e-07	1.1251773279468844e-06
word_8006	1.416302455638309e-06	1.3502127935362614e-06
word_8007	1.770378069547886e-06	6.751063967681307e-07
word_8008	5.311134208643658e-07	2.2503546558937688e-07
word_8009	1.7703780695478863e-07	6.751063967681307e-07
word_801	5.4881720155984475e-06	8.101276761217569e-06
word_8010	5.311134208643658e-07	4.5007093117875375e-07
word_80111	3.5407561390957725e-07	2.2503546558937688e-07
word_80112	1.7703780695478863e-07	6.751063967681307e-07
word_801165204568	1.7703780695478863e-07	4.5007093117875375e-07
word_8012	1.7703780695478863e-07	6.751063967681307e-07
word_8016	5.311134208643658e-07	2.2503546558937688e-07
word_8018	5.4881720155984475e-06	2.2503546558937688e-07
word_802	4.071869559960138e-06	2.9254610526618994e-05
word_8020	5.311134208643658e-07	4.5007093117875375e-07
word_80206	1.7703780695478863e-07	4.5007093117875375e-07
word_8021	1.7703780695478863e-07	4.5007093117875375e-07
word_8022	5.311134208643658e-07	4.5007093117875375e-07
word_802258	1.7703780695478863e-07	1.1251773279468844e-06
word_8023	1.7703780695478863e-07	6.751063967681307e-07
word_8023137978	1.7703780695478863e-07	9.001418623575075e-07
word_80234	1.7703780695478863e-07	5.850922105323799e-06
word_8024	1.2392646486835202e-06	4.5007093117875375e-07
word_802432049929	3.5407561390957725e-07	2.2503546558937688e-07
word_8025	5.311134208643658e-07	4.5007093117875375e-07
word_8026	1.7703780695478863e-07	4.5007093117875375e-07
word_8028	1.7703780695478863e-07	4.5007093117875375e-07
word_8028278055	1.7703780695478863e-07	4.5007093117875375e-07
word_8029	1.7703780695478863e-07	6.751063967681307e-07
word_8029744421	1.7703780695478863e-07	4.5007093117875375e-07
word_803	1.5933402625930975e-06	2.4753901214831456e-06
word_8030965979	1.7703780695478863e-07	4.5007093117875375e-07
word_80314	1.7703780695478863e-07	4.5007093117875375e-07
word_8033779024	1.7703780695478863e-07	4.5007093117875375e-07
word_8033895574	1.7703780695478863e-07	4.5007093117875375e-07
word_8034	5.311134208643658e-07	2.2503546558937688e-07
word_8035	3.5407561390957725e-07	2.2503546558937688e-07
word_8038	7.081512278191545e-07	2.2503546558937688e-07
word_8039	2.1244536834574634e-06	2.2503546558937688e-07
word_80399	1.7703780695478863e-07	4.5007093117875375e-07
word_804	4.425945173869715e-06	4.050638380608784e-06
word_8042	1.7703780695478863e-07	4.5007093117875375e-07
word_8044	3.5407561390957725e-07	2.2503546558937688e-07
word_8044794	1.7703780695478863e-07	4.5007093117875375e-07
word_8045	3.5407561390957725e-07	2.2503546558937688e-07
word_8046	1.7703780695478863e-07	4.5007093117875375e-07
word_8047	1.7703780695478863e-07	4.5007093117875375e-07
word_8049	1.7703780695478863e-07	4.5007093117875375e-07
word_805	2.655567104321829e-06	3.60056744943003e-06
word_8051	3.5407561390957725e-07	6.751063967681307e-07
word_8052	1.7703780695478863e-07	4.5007093117875375e-07
word_80525	3.5407561390957725e-07	2.2503546558937688e-07
word_8056	1.7703780695478863e-07	6.751063967681307e-07
word_805608	3.5407561390957725e-07	2.2503546558937688e-07
word_805631	1.7703780695478863e-07	4.5007093117875375e-07
word_8057	3.5407561390957725e-07	6.751063967681307e-07
word_8058	5.311134208643658e-07	2.2503546558937688e-07
word_806	7.081512278191545e-07	6.751063967681307e-07
word_8061	1.7703780695478863e-07	9.001418623575075e-07
word_8063	1.7703780695478863e-07	4.5007093117875375e-07
word_8066	3.5407561390957725e-07	9.001418623575075e-07
word_8067	1.416302455638309e-06	2.2503546558937688e-07
word_80686	1.7703780695478863e-07	6.751063967681307e-07
word_807	5.311134208643658e-06	1.800283724715015e-06
word_8070	1.7703780695478863e-07	4.5007093117875375e-07
word_80705	7.081512278191545e-07	2.2503546558937688e-07
word_80717	1.7703780695478863e-07	4.5007093117875375e-07
word_8076	8.85189034773943e-07	4.5007093117875375e-07
word_80782930	1.7703780695478863e-07	4.5007093117875375e-07
word_8079	1.7703780695478863e-07	4.5007093117875375e-07
word_808	1.416302455638309e-06	3.60056744943003e-06
word_8080	1.416302455638309e-06	4.275673846198161e-06
word_80808	1.7703780695478863e-07	4.5007093117875375e-07
word_808080	1.7703780695478863e-07	6.751063967681307e-07
word_8081	3.5407561390957725e-07	2.2503546558937688e-07
word_8083	3.5407561390957725e-07	2.2503546558937688e-07
word_8084	1.7703780695478863e-07	2.025319190304392e-06
word_8085	1.770378069547886e-06	2.2503546558937688e-07
word_8088	1.7703780695478863e-07	4.5007093117875375e-07
word_8089	1.7703780695478863e-07	4.5007093117875375e-07
word_809	3.3637183321409836e-06	9.001418623575075e-07
word_8090	1.7703780695478863e-07	4.5007093117875375e-07
word_80908	1.7703780695478863e-07	4.5007093117875375e-07
word_8091594	1.7703780695478863e-07	1.1251773279468844e-06
word_8097	3.5407561390957725e-07	2.2503546558937688e-07
word_8098	3.5407561390957725e-07	4.5007093117875375e-07
word_81	2.071342341371027e-05	2.7679362267493358e-05
word_810	1.770378069547886e-06	3.60056744943003e-06
word_8100	1.2392646486835202e-06	1.3502127935362614e-06
word_81009	1.7703780695478863e-07	4.5007093117875375e-07
word_81018216102	1.7703780695478863e-07	6.751063967681307e-07
word_8102	5.311134208643658e-07	9.001418623575075e-07
word_810348	1.7703780695478863e-07	9.001418623575075e-07
word_810384810	1.7703780695478863e-07	4.5007093117875375e-07
word_810810	1.7703780695478863e-07	9.001418623575075e-07
word_811	2.301491490412252e-06	4.500709311787538e-06
word_8111	1.7703780695478863e-07	4.5007093117875375e-07
word_81122	1.7703780695478863e-07	4.5007093117875375e-07
word_81144718	1.7703780695478863e-07	4.5007093117875375e-07
word_811607	1.7703780695478863e-07	4.5007093117875375e-07
word_811692318	1.7703780695478863e-07	4.5007093117875375e-07
word_8117	1.7703780695478863e-07	6.751063967681307e-07
word_81172	1.7703780695478863e-07	4.5007093117875375e-07
word_81172394261899099970	1.7703780695478863e-07	4.5007093117875375e-07
word_8119	1.2392646486835202e-06	4.5007093117875375e-07
word_812	3.540756139095772e-06	1.3502127935362614e-06
word_812087	1.7703780695478863e-07	6.751063967681307e-07
word_8122	3.5407561390957725e-07	2.2503546558937688e-07
word_8123	1.7703780695478863e-07	6.751063967681307e-07
word_8124	1.7703780695478863e-07	6.751063967681307e-07
word_8125	1.2392646486835202e-06	2.2503546558937688e-07
word_81254	1.7703780695478863e-07	4.5007093117875375e-07
word_8128	1.7703780695478863e-07	4.5007093117875375e-07
word_8129	5.311134208643658e-07	2.2503546558937688e-07
word_813	6.196323243417602e-06	2.250354655893769e-06
word_8131	1.7703780695478863e-07	6.751063967681307e-07
word_8132	1.7703780695478863e-07	6.751063967681307e-07
word_81323	1.7703780695478863e-07	4.5007093117875375e-07
word_81359	3.5407561390957725e-07	2.2503546558937688e-07
word_8136	3.5407561390957725e-07	4.5007093117875375e-07
word_81377	1.7703780695478863e-07	4.5007093117875375e-07
word_814	4.248907366914927e-06	2.4753901214831456e-06
word_8141	1.0622268417287317e-06	4.5007093117875375e-07
word_8142	1.7703780695478863e-07	4.5007093117875375e-07
word_8143	7.081512278191545e-07	2.2503546558937688e-07
word_8147	5.311134208643658e-07	2.2503546558937688e-07
word_8148	1.7703780695478863e-07	4.5007093117875375e-07
word_815	1.770378069547886e-06	2.025319190304392e-06
word_8151	1.7703780695478863e-07	6.751063967681307e-07
word_8153	3.5407561390957725e-07	2.2503546558937688e-07
word_8154	1.7703780695478863e-07	9.001418623575075e-07
word_8154101	1.7703780695478863e-07	4.5007093117875375e-07
word_815633	1.7703780695478863e-07	4.5007093117875375e-07
word_816	6.550398857327179e-06	1.800283724715015e-06
word_8161	3.5407561390957725e-07	1.5752482591256383e-06
word_8162	1.7703780695478863e-07	4.5007093117875375e-07
word_8163	1.416302455638309e-06	2.2503546558937688e-07
word_8163728	1.7703780695478863e-07	4.5007093117875375e-07
word_816554	1.7703780695478863e-07	6.751063967681307e-07
word_8166	3.5407561390957725e-07	2.2503546558937688e-07
word_8167	3.5407561390957725e-07	4.5007093117875375e-07
word_817	6.196323243417602e-06	3.3755319838406533e-06
word_81719	1.7703780695478863e-07	6.751063967681307e-07
word_8172	1.7703780695478863e-07	4.5007093117875375e-07
word_8173	1.7703780695478863e-07	4.5007093117875375e-07
word_8176	1.7703780695478863e-07	6.751063967681307e-07
word_8177	3.5407561390957725e-07	2.2503546558937688e-07
word_8179	5.311134208643658e-07	2.2503546558937688e-07
word_817908	1.7703780695478863e-07	4.5007093117875375e-07
word_818	6.37336105037239e-06	4.275673846198161e-06
word_8180	3.5407561390957725e-07	9.001418623575075e-07
word_818000	1.7703780695478863e-07	4.5007093117875375e-07
word_8181	1.7703780695478863e-07	1.3502127935362614e-06
word_8182	1.7703780695478863e-07	4.5007093117875375e-07
word_8186	3.5407561390957725e-07	2.2503546558937688e-07
word_8187	1.7703780695478863e-07	4.5007093117875375e-07
word_8188	1.7703780695478863e-07	4.5007093117875375e-07
word_8189	8.85189034773943e-07	2.2503546558937688e-07
